The Golden Compass,2007,Chris Weitz,Christopher Lee,Eva Green,Kristin Scott Thomas,70083519,180000000,6.1
Rush Hour 3,2007,Brett Ratner,Tzi Ma,Dana Ivey,Noacmie Lenoir,140080850,140000000,6.2
Evan Almighty,2007,Tom Shadyac,Jimmy Bennett,Morgan Freeman,Steve Carell,100289690,175000000,5.4
Shrek the Third,2007,Chris Miller,Justin Timberlake,Eric Idle,Rupert Everett,320706665,160000000,6.1
Transformers,2007,Michael Bay,Zack Ward,Michael O'Neill,Kevin Dunn,318759914,150000000,7.1
I Am Legend,2007,Francis Lawrence,Will Smith,Alice Braga,Willow Smith,256386216,150000000,7.2
Ratatouille,2007,Brad Bird,Janeane Garofalo,John Ratzenberger,Brian Dennehy,206435493,150000000,8
Bee Movie,2007,Steve Hickner,Matthew Broderick,Oprah Winfrey,Rip Torn,126597121,150000000,6.2
Beowulf,2007,Robert Zemeckis,Robin Wright,Anthony Hopkins,Sebastian Rochac,82161969,150000000,6.3
The Bourne Ultimatum,2007,Paul Greengrass,Matt Damon,Edgar Ramirez,Albert Finney,227137090,110000000,8.1
Fantastic 4: Rise of the Silver Surfer,2007,Tim Story,Chris Evans,Ioan Gruffudd,Andre Braugher,131920333,130000000,5.6
Ghost Rider,2007,Mark Steven Johnson,Nicolas Cage,Matt Long,Peter Fonda,115802596,110000000,5.2
Live Free or Die Hard,2007,Len Wiseman,Bruce Willis,Jonathan Sadowski,Cyril Raffaelli,134520804,110000000,7.2
American Gangster,2007,Ridley Scott,Denzel Washington,Ruby Dee,RZA,130127620,100000000,7.8
Surf's Up,2007,Ash Brannon,Jeff Bridges,Zooey Deschanel,Jon Heder,58867694,100000000,6.8
Enchanted,2007,Kevin Lima,Jeff Bennett,Teala Dunn,Fred Tatasciore,127706877,85000000,7.1
Ocean's Thirteen,2007,Steven Soderbergh,Al Pacino,Matt Damon,Brad Pitt,117144465,85000000,6.9
Zodiac,2007,David Fincher,Robert Downey Jr.,Jake Gyllenhaal,Anthony Edwards,33048353,65000000,7.7
The Invasion,2007,Oliver Hirschbiegel,Roger Rees,Veronica Cartwright,Jeremy Northam,15071514,80000000,5.9
Hairspray,2007,Adam Shankman,Jerry Stiller,Elijah Kelley,Paul Dooley,118823091,75000000,6.7
Charlie Wilson's War,2007,Mike Nichols,Philip Seymour Hoffman,Tom Hanks,Jud Tylor,66636385,75000000,7.1
The Kingdom,2007,Peter Berg,Jennifer Garner,Frances Fisher,Tim McGraw,47456450,70000000,7.1
The Simpsons Movie,2007,David Silverman,Albert Brooks,Yeardley Smith,Marcia Wallace,183132370,75000000,7.4
Blades of Glory,2007,Josh Gordon,Will Ferrell,Amy Poehler,Jon Heder,118153533,61000000,6.3
Wild Hogs,2007,Walt Becker,Jill Hennessy,Tichina Arnold,Drew Sidora,168213584,,5.9
Shooter,2007,Antoine Fuqua,Tate Donovan,Ned Beatty,Louis Ferreira,46975183,61000000,7.2
Alvin and the Chipmunks,2007,Tim Hill,Jesse McCartney,Beth Riesgraf,Matthew Gray Gubler,217326336,60000000,5.2
Grindhouse,2007,Robert Rodriguez,Quentin Tarantino,Rosario Dawson,Zoe Bell,25031037,53000000,7.6
Lucky You,2007,Curtis Hanson,Robert Downey Jr.,Robert Duvall,Kelvin Han Yee,5755286,55000000,5.9
Eastern Promises,2007,David Cronenberg,Viggo Mortensen,Naomi Watts,Raza Jaffrey,17114882,25000000,7.7
3:10 to Yuma,2007,James Mangold,Christian Bale,Logan Lerman,Gretchen Mol,53574088,55000000,7.8
The Bucket List,2007,Rob Reiner,Morgan Freeman,Noel Gugliemi,Sean Hayes,93452056,45000000,7.4
Across the Universe,2007,Julie Taymor,Jim Sturgess,T.V. Carpio,Robert Clohessy,24343673,45000000,7.4
Love in the Time of Cholera,2007,Mike Newell,Marcela Mar,Giovanna Mezzogiorno,Unax Ugalde,4584886,45000000,6.4
Aliens vs. Predator: Requiem,2007,Colin Strause,Sam Trammell,Johnny Lewis,Ian Whyte,41797066,40000000,4.7
Music and Lyrics,2007,Marc Lawrence,Brad Garrett,Scott Porter,Haley Bennett,50562555,,6.5
The Reaping,2007,Stephen Hopkins,Stephen Rea,Andrea Frankle,William Ragsdale,25117498,40000000,5.7
Disturbia,2007,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,80050171,20000000,6.9
The Hunting Party,2007,Richard Shepard,James Brolin,Zan Marolt,Ljubomir Kerekes,876671,25000000,6.9
Because I Said So,2007,Michael Lehmann,Colin Ferguson,Stephen Collins,Tom Everett Scott,42640890,,5.6
License to Wed,2007,Ken Kwapis,Robin Williams,Christine Taylor,Mindy Kaling,43792641,35000000,5.3
Lions for Lambs,2007,Robert Redford,Meryl Streep,Tom Cruise,Andrew Garfield,14998070,35000000,6.2
Walk Hard: The Dewey Cox Story,2007,Jake Kasdan,Tim Meadows,Nat Faxon,Matt Price,18317151,35000000,6.7
The Number 23,2007,Joel Schumacher,Logan Lerman,Virginia Madsen,Ed Lauter,35063732,32000000,6.4
P.S. I Love You,2007,Richard LaGravenese,Gerard Butler,Harry Connick Jr.,Nellie McKay,53680848,30000000,7.1
30 Days of Night,2007,David Slade,Danny Huston,Mark Rendall,Megan Franich,39568996,32000000,6.6
88 Minutes,2007,Jon Avnet,Al Pacino,Alicia Witt,Deborah Kara Unger,16930884,30000000,5.9
The Assassination of Jesse James by the Coward Robert Ford,2007,Andrew Dominik,Brad Pitt,Jeremy Renner,Sam Shepard,3904982,30000000,7.5
No Reservations,2007,Scott Hicks,Zoe Kravitz,Lily Rabe,Bob Balaban,43097652,28000000,6.3
We Own the Night,2007,James Gray,Robert Duvall,Oleg Taktarov,Antoni Corone,28563179,21000000,6.9
Knocked Up,2007,Judd Apatow,Harold Ramis,Martin Starr,Charlyne Yi,148734225,30000000,7
Rendition,2007,Gavin Hood,J.K. Simmons,Jake Gyllenhaal,Meryl Streep,9664316,27500000,6.8
Martian Child,2007,Menno Meyjes,Oliver Platt,Richard Schiff,Sophie Okonedo,7486906,27000000,6.8
No Country for Old Men,2007,Ethan Coen,Kelly Macdonald,Stephen Root,Barry Corbin,74273505,25000000,8.1
Bridge to Terabithia,2007,Gabor Csupo,Josh Hutcherson,Zooey Deschanel,Bailee Madison,82234139,17000000,7.2
There Will Be Blood,2007,Paul Thomas Anderson,Jim Meskimen,Paul F. Tompkins,Kevin Breznahan,40218903,25000000,8.1
Good Luck Chuck,2007,Mark Helfrich,Dane Cook,Dan Fogler,Chelan Simmons,35000629,25000000,5.6
August Rush,2007,Kirsten Sheridan,Robin Williams,Aaron Staton,Marian Seldes,31655091,30000000,7.5
War,2007,Philip G. Atwell,Jason Statham,Jet Li,Nadine Velazquez,22466994,25000000,6.3
Hot Rod,2007,Akiva Schaffer,Sissy Spacek,Jorma Taccone,Chris Parnell,13920741,,6.7
In the Valley of Elah,2007,Paul Haggis,James Franco,Charlize Theron,Barry Corbin,6777589,,7.2
1408,2007,Mikael Hafstrom,Drew Powell,Kim Thomson,Alexandra Silber,71975611,25000000,6.8
The Game Plan,2007,Andy Fickman,Dwayne Johnson,Kyra Sedgwick,Madison Pettis,90636983,22000000,6.2
Michael Clayton,2007,Tony Gilroy,Tom Wilkinson,Denis O'Hare,Sydney Pollack,49024969,25000000,7.3
Death at a Funeral,2007,Frank Oz,Peter Dinklage,Ewen Bremner,Kris Marshall,8579684,9000000,7.4
Premonition,2007,Mennan Yapo,Nia Long,Amber Valletta,Marc Macaulay,47852604,20000000,5.9
Epic Movie,2007,Jason Friedberg,David Carradine,Carmen Electra,Fred Willard,39737645,20000000,2.3
Nancy Drew,2007,Andrew Fleming,Kay Panabaker,Laura Harring,Tate Donovan,25584685,20000000,5.9
Georgia Rule,2007,Garry Marshall,Hector Elizondo,Zachary Gordon,Jane Fonda,18882880,20000000,5.9
Reign Over Me,2007,Mike Binder,Adam Sandler,Don Cheadle,John de Lancie,19661987,20000000,7.5
Into the Wild,2007,Sean Penn,Kristen Stewart,William Hurt,Hal Holbrook,18352454,15000000,8.2
The Kite Runner,2007,Marc Forster,Mustafa Haidari,Shaun Toub,Khalid Abdalla,15797907,20000000,7.6
Death Sentence,2007,James Wan,Aisha Tyler,Kelly Preston,Edi Gathegi,9525276,20000000,6.8
Code Name: The Cleaner,2007,Les Mayfield,Callum Rennie,Will Patton,Cedric the Entertainer,8104069,20000000,4.5
I'm Not There.,2007,Todd Haynes,Christian Bale,Heath Ledger,Tyrone Benskin,4001121,20000000,7
The Touch,2007,Jane Clark,Necar Zadegan,Traci Dinwiddie,Elea Oberon,,13000,5.2
Superbad,2007,Greg Mottola,Emma Stone,Joe Lo Truglio,Kevin Corrigan,121463226,20000000,7.6
Sydney White,2007,Joe Nussbaum,Danny Strong,Matt Long,Samm Levine,11702090,16500000,6.3
Things We Lost in the Fire,2007,Susanne Bier,Alison Lohman,Omar Benson Miller,Robin Weigert,2849142,16000000,7.2
Why Did I Get Married?,2007,Tyler Perry,Michael Jai White,Tasha Smith,Lamman Rucker,55184721,15000000,5.6
The Great Debaters,2007,Denzel Washington,Denzel Washington,Jurnee Smollett-Bell,John Heard,30226144,15000000,7.6
The Hills Have Eyes II,2007,Martin Weisz,Jeff Kober,Daniella Alonso,Jacob Vargas,20801344,15000000,5.1
U2 3D,2007,Catherine Owens,Bono,The Edge,Larry Mullen Jr.,10353690,,8.4
A Mighty Heart,2007,Michael Winterbottom,Angelina Jolie Pitt,Archie Panjabi,Dan Futterman,9172810,16000000,6.7
Blood and Chocolate,2007,Katja von Garnier,Olivier Martinez,Agnes Bruckner,Chris Geere,3525161,,5.5
Funny Games,2007,Michael Haneke,Naomi Watts,Siobhan Fallon Hogan,Brady Corbet,1294640,15000000,6.5
The Good Night,2007,Jake Paltrow,Stephen Graham,Gael Le Cornec,Keith Allen,20380,15000000,5.9
Stomp the Yard,2007,Sylvain White,Chris Brown,Laz Alonso,Harry Lennix,61356221,14000000,5.2
I Think I Love My Wife,2007,Chris Rock,Steve Buscemi,Eliza Coupe,Wendell Pierce,12550242,,5.5
This Christmas,2007,Preston A. Whitmore II,Mekhi Phifer,Chris Brown,Loretta Devine,49121934,13000000,6.1
The Mist,2007,Frank Darabont,Toby Jones,Alexa Davalos,Jeffrey DeMunn,25592632,18000000,7.2
Resurrecting the Champ,2007,Rod Lurie,Harry Lennix,Kathryn Morris,Peter Coyote,3169424,13000000,6.8
Lars and the Real Girl,2007,Craig Gillespie,Ryan Gosling,Kelli Garner,Paul Schneider,5949693,12000000,7.4
Charlie Bartlett,2007,Jon Poll,Robert Downey Jr.,Megan Park,Hope Davis,3950294,12000000,7
Married Life,2007,Ira Sachs,David Richmond-Peck,Erin Boyes,Timothy Webber,1506998,12000000,6.3
The Life Before Her Eyes,2007,Vadim Perelman,Eva Amurri Martino,Lynn Cohen,Brett Cullen,303439,8000000,6.4
In the Land of Women,2007,Jon Kasdan,Kristen Stewart,Elena Anaya,Dustin Milligan,11043445,10000000,6.5
September Dawn,2007,Christopher Cain,Jon Gries,Taylor Handley,Trent Ford,1066555,11000000,5.8
Saw IV,2007,Darren Lynn Bousman,Costas Mandylor,Shawnee Smith,Angus Macfadyen,63270259,10000000,5.9
Reno 911!: Miami,2007,Robert Ben Garant,Wendi McLendon-Covey,Thomas Lennon,Carlos Alazraqui,20339754,10000000,5.9
The Brothers Solomon,2007,Bob Odenkirk,Jenna Fischer,Lee Majors,Will Forte,900926,10000000,5.3
Blonde Ambition,2007,Scott Marshall,Drew Fuller,Drew Waters,Larry Miller,5561,10000000,3.9
White Noise 2: The Light,2007,Patrick Lussier,Teryl Rothery,Craig Fairbrass,Adrian Holmes,,10000000,5.7
Sicko,2007,Michael Moore,Michael Moore,Tucker Albrizzi,Bill Clinton,24530513,9000000,8
The Savages,2007,Tamara Jenkins,Philip Seymour Hoffman,David Zayas,Gbenga Akinnagbe,6610326,,7.2
Gracie,2007,Davis Guggenheim,Emma Bell,John Doman,Carly Schroeder,2955039,9000000,6.2
Awake,2007,Joby Harold,Hayden Christensen,Fisher Stevens,Denis O'Hare,14373825,8600000,6.5
Brooklyn Rules,2007,Michael Corrente,Jerry Ferrara,Tony Devon,Alexa Havins,398420,8000000,6.4
The Death and Life of Bobby Z,2007,John Herzfeld,Paul Walker,Olivia Wilde,Jason Flemyng,,22000000,5.9
Hostel: Part II,2007,Eli Roth,Jay Hernandez,Lauren German,Stanislav Ianevski,17544812,10000000,5.4
Ta Ra Rum Pum,2007,Siddharth Anand,Saif Ali Khan,Mary Goggin,Vic Aviles,872643,6000000,5.4
Juno,2007,Jason Reitman,J.K. Simmons,Jennifer Garner,Rainn Wilson,143492840,7500000,7.5
Who's Your Caddy?,2007,Don Michael Paul,Jeffrey Jones,Faizon Love,Lil' Wayne,5694308,7000000,2
High School Musical 2,2007,Kenny Ortega,Lucas Grabeel,Corbin Bleu,Olesya Rulin,,7000000,4.8
Daddy Day Camp,2007,Fred Savage,Lochlyn Munro,Brian Doyle-Murray,Tamala Jones,13235267,6000000,2.9
The Ten,2007,David Wain,Jon Hamm,Ken Marino,Ron Silver,766487,5250000,5
Redacted,2007,Brian De Palma,Mike Figueroa,Daniel Stewart Sherman,Kel O'Neill,65087,5000000,6.2
You Kill Me,2007,John Dahl,Philip Baker Hall,Aaron Hughes,Jayne Eastwood,2426851,4000000,6.5
Purple Violets,2007,Edward Burns,Debra Messing,Rosemarie DeWitt,Peter Jacobson,,4000000,6.6
Diary of the Dead,2007,George A. Romero,Megan Park,Shawn Roberts,Joe Dinicol,952620,2000000,5.7
Timber Falls,2007,Tony Giglio,Brianna Brown,Nick Searcy,Beth Broderick,,2600000,5.3
The Last Sin Eater,2007,Michael Landon Jr.,Henry Thomas,Louise Fletcher,A.J. Buckley,379643,2200000,5.9
No End in Sight,2007,Charles Ferguson,Campbell Scott,Dick Cheney,Donald Rumsfeld,1430185,2000000,8.3
Teeth,2007,Mitchell Lichtenstein,Jess Weixler,Nathan Parsons,John Hensley,347578,,5.4
Rockaway,2007,Jeff Crook,Nicholas Gonzalez,Mario Cimarro,Ricardo Chavira,,2000000,4.6
Slacker Uprising,2007,Michael Moore,Michael Moore,Eddie Vedder,Steve Earle,,2000000,5.3
Sublime,2007,Tony Krantz,George Newbern,Tom Cavanagh,Cas Anvar,,1800000,5.3
Waitress,2007,Adrienne Shelly,Lew Temple,Cheryl Hines,Eddie Jemison,19067631,2000000,7.1
Snow Angels,2007,David Gordon Green,Michael Angarano,Connor Paolo,Tom Noonan,402820,,6.9
My Name Is Bruce,2007,Bruce Campbell,Ted Raimi,Dan Hicks,Timothy Patrick Quill,173066,1500000,6.3
Certifiably Jonathan,2007,James David Pasternak,Robin Williams,Sarah Silverman,Jonathan Winters,7826,1200000,6.2
Taxi to the Dark Side,2007,Alex Gibney,Alex Gibney,George W. Bush,Greg D'Agostino,274661,1000000,7.7
And Then Came Love,2007,Richard Schenkman,Vanessa Williams,Mike Colter,Eartha Kitt,,989000,4.8
The Hammer,2007,Charles Herman-Wurmfeld,John Enos III,Rian Bishop,Adam Carolla,442638,850000,7.3
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,Matt Maiellaro,Tina Fey,Fred Armisen,Chris Kattan,5518918,750000,6.9
Arnolds Park,2007,Gene Teigland,Kendyl Joi,Matthew Feeney,Tac Fitzgerald,23616,600000,5.6
Finishing the Game: The Search for a New Bruce Lee,2007,Justin Lin,Monique Gabriela Curnen,Jake Sandvig,Joe McQueen,52850,500000,6.2
Kiss the Bride,2007,C. Jay Cox,Tori Spelling,Amber Benson,Garrett M. Brown,31937,500000,5.7
The Living Wake,2007,Sol Tryon,Jim Gaffigan,Ann Dowd,Matthew Cowles,12055,500000,6.5
Paranormal Activity,2007,Oren Peli,Micah Sloat,Ashley Palmer,Amber Armstrong,107917283,15000,6.3
Shotgun Stories,2007,Jeff Nichols,Michael Abbott Jr.,Natalie Canerday,Travis Smith,45661,,7.3
Jesus People,2007,Jason Naumann,Victoria Jackson,Kate Flannery,Tim Bagley,,,6.9
The Man from Earth,2007,Richard Schenkman,William Katt,John Billingsley,David Lee Smith,,200000,8
The Legend of God's Gun,2007,Mike Bruce,Joseph Campanella,Kirpatrick Thomas,Christian Anderson,243768,30000,4.1
The Chronicles of Narnia: Prince Caspian,2008,Andrew Adamson,Peter Dinklage,Pierfrancesco Favino,Damian Alcazar,141614023,225000000,6.6
Indiana Jones and the Kingdom of the Crystal Skull,2008,Steven Spielberg,Harrison Ford,Ray Winstone,Jim Broadbent,317011114,185000000,6.2
WALLE,2008,Andrew Stanton,John Ratzenberger,Fred Willard,Jeff Garlin,223806889,180000000,8.4
The Dark Knight,2008,Christopher Nolan,Christian Bale,Heath Ledger,Morgan Freeman,533316061,185000000,9
Iron Man,2008,Jon Favreau,Robert Downey Jr.,Jeff Bridges,Jon Favreau,318298180,140000000,7.9
The Mummy: Tomb of the Dragon Emperor,2008,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,102176165,145000000,5.2
The Curious Case of Benjamin Button,2008,David Fincher,Brad Pitt,Jason Flemyng,Julia Ormond,127490802,150000000,7.8
Hancock,2008,Peter Berg,Will Smith,Charlize Theron,Eddie Marsan,227946274,150000000,6.4
Madagascar: Escape 2 Africa,2008,Eric Darnell,Bernie Mac,Jada Pinkett Smith,Cedric the Entertainer,179982968,150000000,6.7
Bolt,2008,Byron Howard,Chloe Grace Moretz,Diedrich Bader,James Lipton,114053579,150000000,6.9
The Incredible Hulk,2008,Louis Leterrier,Ty Burrell,Peter Mensah,William Hurt,134518390,150000000,6.8
Kung Fu Panda,2008,Mark Osborne,Angelina Jolie Pitt,Wayne Knight,Dan Fogler,215395021,130000000,7.6
Speed Racer,2008,Lana Wachowski,Scott Porter,Kick Gurry,Nicholas Elia,43929341,120000000,6.1
The Spiderwick Chronicles,2008,Mark Waters,Martin Short,Tod Fennell,Joan Plowright,71148699,90000000,6.6
Tropic Thunder,2008,Ben Stiller,Robert Downey Jr.,Steve Coogan,Brandon T. Jackson,110416702,92000000,7
Valkyrie,2008,Bryan Singer,Tom Cruise,Tom Wilkinson,Thomas Kretschmann,83077470,75000000,7.1
You Don't Mess with the Zohan,2008,Dennis Dugan,Adam Sandler,Sayed Badreya,Kevin Nealon,100018837,90000000,5.5
Jumper,2008,Doug Liman,Kristen Stewart,Hayden Christensen,Tom Hulce,80170146,85000000,6.1
Hellboy II: The Golden Army,2008,Guillermo del Toro,Seth MacFarlane,Ivan Kamaras,Brian Steele,75754670,85000000,7
Get Smart,2008,Peter Segal,Bill Murray,Dwayne Johnson,Anne Hathaway,130313314,80000000,6.5
Bedtime Stories,2008,Adam Shankman,Adam Sandler,Carmen Electra,Kathryn Joosten,109993847,80000000,6.1
Eagle Eye,2008,D.J. Caruso,Rosario Dawson,Ethan Embry,Cameron Boyce,101111837,80000000,6.6
The Day the Earth Stood Still,2008,Scott Derrickson,Keanu Reeves,Jon Hamm,Juan Riedinger,79363785,80000000,5.5
Wanted,2008,Timur Bekmambetov,Angelina Jolie Pitt,Morgan Freeman,Common,134568845,75000000,6.7
Fool's Gold,2008,Andy Tennant,Matthew McConaughey,Ray Winstone,Alexis Dziena,70224196,70000000,5.6
Body of Lies,2008,Ridley Scott,Leonardo DiCaprio,Simon McBurney,Michael Gaston,39380442,70000000,7.1
Step Brothers,2008,Adam McKay,Will Ferrell,Adam Scott,Andrea Savage,100468793,65000000,6.9
Death Race,2008,Paul W.S. Anderson,Jason Statham,Max Ryan,Joan Allen,36064910,45000000,6.4
The Love Guru,2008,Marco Schnabel,Justin Timberlake,Romany Malco,Verne Troyer,32178777,62000000,3.8
Marley & Me,2008,David Frankel,Eric Dane,Kathleen Turner,Haley Bennett,143151473,60000000,7.1
The Happening,2008,M. Night Shyamalan,Zooey Deschanel,Alan Ruck,Kristen Connolly,64505912,48000000,5
Righteous Kill,2008,Jon Avnet,Robert De Niro,Al Pacino,50 Cent,40076438,60000000,6
Meet Dave,2008,Brian Robbins,Marc Blucas,Mike O'Malley,Shawn Christian,11802056,60000000,4.9
The Spirit,2008,Frank Miller,Scarlett Johansson,Jaime King,Louis Lombardi,19781879,60000000,4.8
Leatherheads,2008,George Clooney,Robert Baker,Malcolm Goodwin,Matt Bushell,31199215,58000000,6
The Forbidden Kingdom,2008,Rob Minkoff,Jet Li,Thomas McDonell,Michael Angarano,25040293,55000000,6.6
Semi-Pro,2008,Kent Alterman,Will Ferrell,Maura Tierney,Matt Walsh,33472850,55000000,5.8
Changeling,2008,Clint Eastwood,Angelina Jolie Pitt,Michael Kelly,Colm Feore,35707327,55000000,7.8
Seven Pounds,2008,Gabriele Muccino,Will Smith,Rosario Dawson,Madison Pettis,69951824,55000000,7.7
Mamma Mia!,2008,Phyllida Lloyd,Colin Firth,Meryl Streep,Julie Walters,143704210,52000000,6.3
Yes Man,2008,Peyton Reed,Bradley Cooper,Zooey Deschanel,Danny Masterson,97680195,70000000,6.8
Journey to the Center of the Earth,2008,Eric Brevig,Josh Hutcherson,Brendan Fraser,Anita Briem,101702060,45000000,5.8
Revolutionary Road,2008,Sam Mendes,Leonardo DiCaprio,Kate Winslet,Joe Komara,22877808,35000000,7.3
Miracle at St. Anna,2008,Spike Lee,Joseph Gordon-Levitt,Omari Hardwick,Laz Alonso,7916887,45000000,6
Bangkok Dangerous,2008,Danny Pang,Nicolas Cage,Charlie Yeung,James With,15279680,40000000,5.4
Vantage Point,2008,Pete Travis,Dennis Quaid,Edgar Ramirez,William Hurt,72266306,40000000,6.6
Made of Honor,2008,Paul Weiland,Busy Philipps,Beau Garrett,Kevin Sussman,46012734,40000000,5.8
Drillbit Taylor,2008,Steven Brill,Lisa Ann Walter,Shaun Weiss,Matt Walsh,32853640,40000000,5.7
Soul Men,2008,Malcolm D. Lee,Bernie Mac,Sean Hayes,Mike Epps,12081447,,6.5
Delgo,2008,Marc F. Adler,Eric Idle,Anne Bancroft,Kelly Ripa,511920,40000000,4.4
City of Ember,2008,Gil Kenan,Bill Murray,Toby Jones,Harry Treadaway,7871693,55000000,6.5
The Express,2008,Gary Fleder,Dennis Quaid,Nicole Beharie,Charles S. Dutton,9589875,40000000,7.3
Burn After Reading,2008,Ethan Coen,J.K. Simmons,Brad Pitt,Kevin Sussman,60338891,37000000,7
Nim's Island,2008,Jennifer Flackett,Gerard Butler,Anthony Simcoe,Christopher James Baker,48006503,37000000,6
Twilight,2008,Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,191449475,37000000,5.2
Space Chimps,2008,Kirk De Micco,Cheryl Hines,Kenan Thompson,Omid Abtahi,30105968,37000000,4.5
21,2008,Robert Luketic,Kevin Spacey,Jim Sturgess,Josh Gad,81159365,35000000,6.8
Mirrors,2008,Alexandre Aja,Jason Flemyng,Cameron Boyce,Julian Glover,30691439,35000000,6.2
Untraceable,2008,Gregory Hoblit,Billy Burke,Jesse Tyler Ferguson,Joseph Cross,28687835,35000000,6.2
The X Files: I Want to Believe,2008,Chris Carter,Mitch Pileggi,Callum Rennie,Nicki Aycox,20981633,30000000,5.9
Superhero Movie,2008,Craig Mazin,Drake Bell,Tracy Morgan,Marion Ross,25871834,35000000,4.5
Punisher: War Zone,2008,Lexi Alexander,Julie Benz,Wayne Knight,Colin Salmon,7948159,35000000,6
The Reader,2008,Stephen Daldry,Kate Winslet,David Kross,Susanne Lothar,34180954,32000000,7.6
27 Dresses,2008,Anne Fletcher,Judy Greer,Bern Cohen,Yetta Gottesman,76806312,30000000,6.1
Forgetting Sarah Marshall,2008,Nicholas Stoller,Mila Kunis,Jack McBrayer,Maria Thayer,62877175,30000000,7.2
Baby Mama,2008,Michael McCullers,Tina Fey,Amy Poehler,Romany Malco,60269340,30000000,6
Meet the Spartans,2008,Jason Friedberg,Carmen Electra,Diedrich Bader,Method Man,38232624,30000000,2.7
Pride and Glory,2008,Gavin O'Connor,Jennifer Ehle,Rick Gonzalez,Frank Grillo,15709385,30000000,6.7
Frost/Nixon,2008,Ron Howard,Toby Jones,Clint Howard,Oliver Platt,18593156,35000000,7.7
Welcome Home Roscoe Jenkins,2008,Malcolm D. Lee,Mo'Nique,Mike Epps,Cedric the Entertainer,42168445,35000000,5.3
The Sisterhood of the Traveling Pants 2,2008,Sanaa Hamri,America Ferrera,Blythe Danner,Michael Rady,44087387,,6.2
What Just Happened,2008,Barry Levinson,Robert De Niro,Robin Wright,Kristen Stewart,1089365,25000000,5.7
Pineapple Express,2008,David Gordon Green,James Franco,Gary Cole,Rosie Perez,87341380,27000000,7
Gran Torino,2008,Clint Eastwood,Clint Eastwood,Dreama Walker,Ahney Her,148085755,33000000,8.2
